state,workload,method,query,repetition,query_ms,process_wall_ms,input_bytes,resident_before,resident_after,result_sha256,returncode,oracle_cache_changed
warm,job,oracle,12c,2,132.0,182.0379151031375,0,2051026944,2051026944,61c1ba0c98c3c0a6c9ce5f81482b81183a9352a065a407e62323a315acc5c9c4,0,False
warm,job,oracle,13a,1,110.0,150.17017349600792,0,2051026944,2051026944,b7c682bf7a69cc780c482fe1f4cd19a65f7a24b616c366483521e8ca4362fe3f,0,False
warm,job,oracle,13a,2,114.0,154.01442721486092,0,2051026944,2051026944,b7c682bf7a69cc780c482fe1f4cd19a65f7a24b616c366483521e8ca4362fe3f,0,False
warm,job,oracle,13b,1,129.0,168.41059271246195,0,2051026944,2051026944,c564e4ae333be542642c853c5b2d8ba6571ca6f72736d6eee61b7c82162343cf,0,False
warm,job,oracle,13b,2,130.0,166.6143210604787,0,2051026944,2051026944,c564e4ae333be542642c853c5b2d8ba6571ca6f72736d6eee61b7c82162343cf,0,False
warm,job,oracle,13c,1,98.0,132.42272567003965,0,2051026944,2051026944,afdff1d06f6c699a12638dac25850eb84e981ea0edd8098770d7bee393a8237b,0,False
warm,job,oracle,13c,2,97.0,135.70147566497326,0,2051026944,2051026944,afdff1d06f6c699a12638dac25850eb84e981ea0edd8098770d7bee393a8237b,0,False
warm,job,oracle,13d,1,189.0,226.80737171322107,0,2051026944,2051026944,6dc3ecd52a645ca986b1c68a4a01a9e18efdf4146ed0da1d55adeaac2bd23dc3,0,False
warm,job,oracle,13d,2,181.0,217.01391227543354,0,2051026944,2051026944,6dc3ecd52a645ca986b1c68a4a01a9e18efdf4146ed0da1d55adeaac2bd23dc3,0,False
warm,job,oracle,14a,1,115.0,166.76952224224806,0,2051026944,2051026944,2c66657ce156258fe44f31397c940d51d9ccf529d3c970d1697af21e272246b8,0,False
warm,job,oracle,14a,2,107.0,145.38870751857758,0,2051026944,2051026944,2c66657ce156258fe44f31397c940d51d9ccf529d3c970d1697af21e272246b8,0,False
warm,job,oracle,14b,1,130.0,166.9340981170535,0,2051026944,2051026944,3166468f404e5eafe69cb2483a06d1a5c6fb80e1c21de5391b0ccdafcd854adb,0,False
warm,job,oracle,14b,2,134.0,170.62654625624418,0,2051026944,2051026944,3166468f404e5eafe69cb2483a06d1a5c6fb80e1c21de5391b0ccdafcd854adb,0,False
warm,job,oracle,14c,1,142.0,181.56154453754425,0,2051026944,2051026944,2c66657ce156258fe44f31397c940d51d9ccf529d3c970d1697af21e272246b8,0,False
warm,job,oracle,14c,2,137.0,176.25390458852053,0,2051026944,2051026944,2c66657ce156258fe44f31397c940d51d9ccf529d3c970d1697af21e272246b8,0,False
warm,job,oracle,15a,1,298.0,339.7189360111952,0,2051026944,2051026944,f6485a645d13c274907f4443b97500b9116d3d5383a594bba4ad8ddd83248358,0,False
warm,job,oracle,15a,2,265.0,306.37005157768726,0,2051026944,2051026944,f6485a645d13c274907f4443b97500b9116d3d5383a594bba4ad8ddd83248358,0,False
warm,job,oracle,15b,1,387.0,438.6073676869273,0,2051026944,2051026944,5e79daf7a3d7c64aba2fa23d8cceebdecd74606e680509dc349bd07b49d47104,0,False
warm,job,oracle,15b,2,363.0,405.365907587111,0,2051026944,2051026944,5e79daf7a3d7c64aba2fa23d8cceebdecd74606e680509dc349bd07b49d47104,0,False
warm,job,oracle,15c,1,268.0,307.6612437143922,0,2051026944,2051026944,883f58a0f34091fd3c2bb5971c6c8bcb69f9e7466c9f0b62088e42e16eb1816a,0,False
warm,job,oracle,15c,2,269.0,310.54200045764446,0,2051026944,2051026944,883f58a0f34091fd3c2bb5971c6c8bcb69f9e7466c9f0b62088e42e16eb1816a,0,False
warm,job,oracle,15d,1,207.0,247.8104205802083,0,2051026944,2051026944,16c2aeb5e00e4a6aa35b7e486776c3eee7e34cc94c947bbcf0a93921fa8aa6ba,0,False
warm,job,oracle,15d,2,200.0,237.37346567213535,0,2051026944,2051026944,16c2aeb5e00e4a6aa35b7e486776c3eee7e34cc94c947bbcf0a93921fa8aa6ba,0,False
warm,job,oracle,16a,1,363.0,407.0129366591573,0,2051026944,2051026944,0c45a9e7b66310b6b11be784beb30c75f4c8eed8661a90cf963d2e4091a7d1c8,0,False
warm,job,oracle,16a,2,361.0,402.3397983983159,0,2051026944,2051026944,0c45a9e7b66310b6b11be784beb30c75f4c8eed8661a90cf963d2e4091a7d1c8,0,False
warm,job,oracle,16b,1,1182.0,1249.304773285985,0,2051026944,2051026944,9e2a1c07b046e60cf708259c9243e3fd9632bc8c6f48d9ea589c868f38d28ed7,0,False
warm,job,oracle,16b,2,1209.0,1280.550486408174,0,2051026944,2051026944,9e2a1c07b046e60cf708259c9243e3fd9632bc8c6f48d9ea589c868f38d28ed7,0,False
warm,job,oracle,16c,1,456.0,498.8518515601754,0,2051026944,2051026944,d0bee8e7de4d68c979f73590c12e8b02a85f2c755a10b3c309488e6dcbfe5740,0,False
warm,job,oracle,16c,2,462.0,509.83209256082773,0,2051026944,2051026944,d0bee8e7de4d68c979f73590c12e8b02a85f2c755a10b3c309488e6dcbfe5740,0,False
warm,job,oracle,16d,1,443.0,485.0844768807292,0,2051026944,2051026944,d0bee8e7de4d68c979f73590c12e8b02a85f2c755a10b3c309488e6dcbfe5740,0,False
warm,job,oracle,16d,2,442.0,487.1885608881712,0,2051026944,2051026944,d0bee8e7de4d68c979f73590c12e8b02a85f2c755a10b3c309488e6dcbfe5740,0,False
warm,job,oracle,17a,1,355.0,397.77931198477745,0,2051026944,2051026944,7fe9c0a6b11f6430f4ae93ba9c5ff48bb030edbb92563715b7c0e707ae2ed161,0,False
warm,job,oracle,17a,2,365.0,406.155489385128,0,2051026944,2051026944,7fe9c0a6b11f6430f4ae93ba9c5ff48bb030edbb92563715b7c0e707ae2ed161,0,False
warm,job,oracle,17b,1,330.0,368.45369543880224,0,2051026944,2051026944,15d568773ef08f416db819a9a7c2d9a3ea64f7dfe14dd59cb79c3e498a901950,0,False
warm,job,oracle,17b,2,330.0,370.51224056631327,0,2051026944,2051026944,15d568773ef08f416db819a9a7c2d9a3ea64f7dfe14dd59cb79c3e498a901950,0,False
warm,job,oracle,17c,1,331.0,371.985400095582,0,2051026944,2051026944,0a884c1a69183318c60d10407f267ae08c3224cb8fcaf81101e8395da797fb76,0,False
warm,job,oracle,17c,2,331.0,372.37856816500425,0,2051026944,2051026944,0a884c1a69183318c60d10407f267ae08c3224cb8fcaf81101e8395da797fb76,0,False
warm,job,oracle,17d,1,529.0,577.098598703742,0,2051026944,2051026944,3fdb8c95209ce2ebb49425ec504bd23dc223cf3d516119bccf006b60f0c2f681,0,False
warm,job,oracle,17d,2,495.0,537.8117067739367,0,2051026944,2051026944,3fdb8c95209ce2ebb49425ec504bd23dc223cf3d516119bccf006b60f0c2f681,0,False
warm,job,oracle,17e,1,651.0,697.6317940279841,0,2051026944,2051026944,a2ee465ab850ed008e06898aea4f520f80721dc49d77bee2fbd9642414dc8d32,0,False
warm,job,oracle,17e,2,656.0,702.0773384720087,0,2051026944,2051026944,a2ee465ab850ed008e06898aea4f520f80721dc49d77bee2fbd9642414dc8d32,0,False
warm,job,oracle,17f,1,646.0,694.0725296735764,0,2051026944,2051026944,e557f8ea5a5ba7f51aa243f64a576a3a30208bb63763efa120b8a428ee987bce,0,False
warm,job,oracle,17f,2,647.0,695.0498204678297,0,2051026944,2051026944,e557f8ea5a5ba7f51aa243f64a576a3a30208bb63763efa120b8a428ee987bce,0,False
warm,job,oracle,18a,1,481.0,544.3416312336922,0,2051026944,2051026944,d21acd2aa56a5d8370777029957408dee7173b82774191d7ddd090d823de8a9d,0,False
warm,job,oracle,18a,2,483.0,529.8018408939242,0,2051026944,2051026944,d21acd2aa56a5d8370777029957408dee7173b82774191d7ddd090d823de8a9d,0,False
warm,job,oracle,18b,1,522.0,573.4509034082294,0,2051026944,2051026944,5af7d07710dab90620e41e6d23846eaf69924560681748a3e0b9ad6daeea763b,0,False
warm,job,oracle,18b,2,527.0,574.9089075252414,0,2051026944,2051026944,5af7d07710dab90620e41e6d23846eaf69924560681748a3e0b9ad6daeea763b,0,False
warm,job,oracle,18c,1,829.0,875.214952044189,0,2051026944,2051026944,0cd2afcf0fee2a3719202e03505115ac80013017a45bb0e841defa6908280df4,0,False
warm,job,oracle,18c,2,851.0,907.5423600152135,0,2051026944,2051026944,0cd2afcf0fee2a3719202e03505115ac80013017a45bb0e841defa6908280df4,0,False
warm,job,oracle,19a,1,364.0,409.4728287309408,0,2051026944,2051026944,1ae5f1fccd9725d8e9d1d2060c5603cc7cf7115143520ccf703d325148da07dd,0,False
warm,job,oracle,19a,2,356.0,402.3441541939974,0,2051026944,2051026944,1ae5f1fccd9725d8e9d1d2060c5603cc7cf7115143520ccf703d325148da07dd,0,False
warm,job,oracle,19b,1,354.0,397.19258714467287,0,2051026944,2051026944,6e5674983d7c62fbdb68f0b116f6c4311e4c77093a2e8cebac29f771a5d03153,0,False
warm,job,oracle,19b,2,363.0,407.6579920947552,0,2051026944,2051026944,6e5674983d7c62fbdb68f0b116f6c4311e4c77093a2e8cebac29f771a5d03153,0,False
warm,job,oracle,19c,1,508.0,553.8121517747641,0,2051026944,2051026944,77b8f0442dcb79b47184820142d029c0236f5aa25a1ffd3816ba355499f140b8,0,False
warm,job,oracle,19c,2,506.0,551.4449756592512,0,2051026944,2051026944,77b8f0442dcb79b47184820142d029c0236f5aa25a1ffd3816ba355499f140b8,0,False
warm,job,oracle,19d,1,678.0,725.6179507821798,0,2051026944,2051026944,4144ae8243c6cb654983fd1c4e6c0dd1d7f2d913f583f4c499207ead79d69b54,0,False
warm,job,oracle,19d,2,698.0,769.6664920076728,0,2051026944,2051026944,4144ae8243c6cb654983fd1c4e6c0dd1d7f2d913f583f4c499207ead79d69b54,0,False
warm,job,oracle,20a,1,765.0,810.0045761093497,0,2051026944,2051026944,c9e65e31a6a24fc26ac9fc3a935f3ddf49bff072795dca0c90dad03e760a19e0,0,False
warm,job,oracle,20a,2,770.0,819.302492775023,0,2051026944,2051026944,c9e65e31a6a24fc26ac9fc3a935f3ddf49bff072795dca0c90dad03e760a19e0,0,False
warm,job,oracle,20b,1,558.0,602.9828898608685,0,2051026944,2051026944,c826f8325b6868f0a8c323bacb3abd3ae7477c2327ea08b458cb23d71938d9c2,0,False
warm,job,oracle,20b,2,557.0,599.7868031263351,0,2051026944,2051026944,c826f8325b6868f0a8c323bacb3abd3ae7477c2327ea08b458cb23d71938d9c2,0,False
warm,job,oracle,20c,1,790.0,849.6888093650341,0,2051026944,2051026944,f47dd0ede140b6bd1dbb11728a938bd7a90e0d809bca65638635da44e14c32da,0,False
warm,job,oracle,20c,2,788.0,842.8448811173439,0,2051026944,2051026944,f47dd0ede140b6bd1dbb11728a938bd7a90e0d809bca65638635da44e14c32da,0,False
warm,job,oracle,21a,1,79.0,116.66529253125191,0,2051026944,2051026944,b220b434b6646e98101048b3ea2ad64da2f3485fd18cf1c1f83239c47494a1b3,0,False
warm,job,oracle,21a,2,77.0,115.83021935075521,0,2051026944,2051026944,b220b434b6646e98101048b3ea2ad64da2f3485fd18cf1c1f83239c47494a1b3,0,False
warm,job,oracle,21b,1,79.0,118.50563064217567,0,2051026944,2051026944,6fdabe24b063c3e05d3efffaecfdb8b7b4a1291947821a3285f3aa05934a0ea8,0,False
warm,job,oracle,21b,2,78.0,114.56670798361301,0,2051026944,2051026944,6fdabe24b063c3e05d3efffaecfdb8b7b4a1291947821a3285f3aa05934a0ea8,0,False
warm,job,oracle,21c,1,79.0,116.48090556263924,0,2051026944,2051026944,75aef14b7b200510998732f66bf24b5eb353a77d15b16d358bff021a433c32ad,0,False
warm,job,oracle,21c,2,79.0,113.5464496910572,0,2051026944,2051026944,75aef14b7b200510998732f66bf24b5eb353a77d15b16d358bff021a433c32ad,0,False
warm,job,oracle,22a,1,201.0,239.6973678842187,0,2051026944,2051026944,49d165dc0eee66dd596a6c56a9654c307563385e859a8174e8214a4eb79829f5,0,False
warm,job,oracle,22a,2,201.0,241.39726627618074,0,2051026944,2051026944,49d165dc0eee66dd596a6c56a9654c307563385e859a8174e8214a4eb79829f5,0,False
warm,job,oracle,22b,1,202.0,244.0333142876625,0,2051026944,2051026944,c2cf5802dc659bfe123d02dbc80870fc22abf7a3dd789966592efd2a0189223b,0,False
warm,job,oracle,22b,2,202.0,244.3817611783743,0,2051026944,2051026944,c2cf5802dc659bfe123d02dbc80870fc22abf7a3dd789966592efd2a0189223b,0,False
warm,job,oracle,22c,1,234.0,288.3102325722575,0,2051026944,2051026944,ec582ce64fb40f07ac072ab1c979fe8fad6bfd0b711dee98405d16c93c5388bf,0,False
warm,job,oracle,22c,2,221.0,260.38080267608166,0,2051026944,2051026944,ec582ce64fb40f07ac072ab1c979fe8fad6bfd0b711dee98405d16c93c5388bf,0,False
